,tweet,source,tweet_id,user_id,Impoliteness,Intolerance,uncivil_confidence,uncivil_binary_label,bin_confidence,impo_alon,into_alon,note_alon
129,@USER @USER We are all so tired and burned out waiting for Justice. The people investigating him don't know the half of what he has done. I'm of the opinion once they do find out and they will. It will be Treason that Trump has committed and the Justice Department will have to charge him.,twitter_features,1.49488E+18,1.3255E+18,0,0,0.75,0,0.75,,,
130,@USER @USER @USER Your statement points out the corrupt wrong doers will and have hidden all the details of election fraud.,high_pmi_accounts,1.4932E+18,7.71361E+17,0,0,1,0,1,,,
131,@USER And the wealth gap expanded faster last year than any other year in history. Bernie S went from $2mil to $3 mil in net worth last year on a salary of $174k.,twitter_features,1.48748E+18,1.48579E+18,0,0,1,0,1,,,
132,She too will be worth 70 million of tax ayer $$$$ like BO!! @LINK,random,1.49543E+18,1.4867E+18,0,0,1,0,1,,,
133,"""ATTEN: (GOOGLE)): {MEADOWS & THE BAND OF LOYALISTS, HOW THEY FOUGHTTO KEEP TRUMP IN POWER}? ""WOW"", ((READ THE WHOLE ARTICLE), GUILTY!",alon_for_train,1.4951E+18,2535322557,1,0,,1,1,,,
134,"@USER @USER If we did not have Trump and fifty governors, part who did know science, we would not be in the mess we are now. Masks is just one example of stupidity. Been used since the dark ages. Vaccines were used by President George Washington while he fought and vaccine 4 smallpox",perspective_features,1.49344E+18,1.4804E+18,1,0,1,1,1,,,
135,"@USER @USER Because other politicians are scared to say what we are ALL thinking. I know competent strong leadership scares the left bcus they prey on fear, but its their own damn fault we have tough fighter no nonsense candidates this time round. We will not loose this fight.",alon_for_train,1.49489E+18,1.48684E+18,0,0,,0,1,,,
136,"Parents send 'clear message' to left-wing school board members in San Francisco, boot them from office by overwhelming vote - TheBlaze @LINK",active_learning,1.49399E+18,2916937687,1,0,0.666666667,1,0.666666667,,,
137,@USER @USER @USER @USER @USER Samantha You are clueless!!! No one should trust any government. Especially ours,perspective_features,1.42918E+18,3408966190,1,0,0.666666667,1,0.666666667,,,
138,The Media is Shamelessly Slandering the VA Second Amendment Rally | The Dan Bongino Show @LINK,active_learning,1.21943E+18,1945970912,1,0,1,1,1,,,
139,MSNBC Reporter Admits What Conservatives Have Said About Guns Is Completely True @LINK,active_learning,1.12375E+18,1965050353,0,0,1,0,1,,,
140,"@USER Dozens of police were not killed. Stop the lies right there. And the inflated amount you use there conflicts with reported claims made by localities affected. But, you may also want to check your facts, as a few of those arrested in connection with the biggest damages weren't BLM",high_pmi_accounts,1.49E+18,1.33034E+18,1,0,1,1,1,,,
141,Dems are afraid to say defund and crt. Because they do not care about black people.,active_learning,1.50E+18,2244694633,0,0,1,0,1,,,
142,"Americans are tired off wars as from #USA reckless war in Afghanistan , why you @USER and @USER prefer reckless intervention in the name of your pseudo -democracy? @LINK",active_learning,1.45933E+18,2509019281,1,0,0.666666667,1,0.666666667,,,
143,Boston came through the door ready to fight Tai but it looked like she had been fighting wolves all night. She looked a hot funky ass mess! #loveduringlockup,high_pmi_accounts,1.49E+18,8.17772E+17,1,0,0.666666667,1,0.666666667,,,
144,@USER I don't even live in Kentucky and you have my vote!!! Put Rand Paul straight out of office.,random,1.49E+18,1.26682E+18,0,0,0.666666667,0,0.666666667,,,
145,"@USER Only because the dumbshit @USER and democrats have destroyed American Energy production and independance. #FactsMatter... and democrats hate free people, and independant people even more.",active_learning,1.49549E+18,552084549,1,0,0.666666667,1,1,,,
146,@USER 'Witness tampering'@LINK a fave TOOL that THIS TOOL favors in his UNCONSTITUTIONAL PLAY BOOK!@#$%,random,1.4471E+18,8.49977E+17,0,0,0.75,0,0.75,,,
147,@USER Especially any one who worships God. The DNC was proud of removing God from their platform and F Chuck Schumer fights for infanticide not for 'choice' but for the blood money Planned Infanticide funnels to the DNC. To note 650 black babies are slaughtered each day for that money,perspective_features,1.4885E+18,1.48328E+18,0,0,1,0,1,,,
148,"@USER Plenty of white women voted for him which baffled me until I studied up on the ""phenomenon"" LOL I was referring to the mostly white men who join these militia groups, hate groups, organizations, fraternities whatever we call em, go strut around with guns at rallies and plot murdr",perspective_features,1.48166E+18,1.30733E+18,0,1,0.666666667,1,1,,,
149,"@USER @USER Good luck! As it happened with Goya, Lindell's business has gone through the roof! Who is losing? Bed Bath and Beyond. Certainly NOT Mike Lindell. When will these morons figure it out? These leftists are LOUD mouths but are in the MINORITY. Support them and your business sinks!",active_learning,1.35971E+18,485807407,1,0,1,1,1,,,
150,"@USER @USER How is this Trumps fault too? You do realize that by trying to get keep Trump from running, GOP has 70% chance of winning.Moderate Democrats & Independents are not happy with Biden.If GOP doesnt take Trump and gets a reasonable person (of which they have more than Dems) its over.",twitter_features,1.49552E+18,1.48324E+18,0,0,1,0,1,,,
151,"Everyone was in on that big lie from the beginning, the FBI, the CIA, dems, and the government, they were all in on the illegal spying, not to mention the bullshit impeachments all to try and remove him from the White House because he was against their corruption.",active_learning,1.49364E+18,1.43932E+18,1,0,1,1,1,,,
152,Joe would be much more appreciated if he would return to his original profession. There his strings were comedy driven. Today they are driven by left wing Democrat Marxist Socialist. In some ways he is more Comedic as President. @USER,active_learning,1.49503E+18,816057008,0,0,0.666666667,0,0.666666667,,,
153,"""America is the place you can write your own destiny."" -- @USER #proudAmerican #TheAmericanDream #waytogoSCOTUS #LoveWins",perspective_features,6.14454E+17,49224931,0,0,1,0,1,,,
154,"Thank you to Mike Stephens of Outside the Loop Radio @USER for having me & Gayatri Reddy @USER on his show to discuss racism,segregation,gentrification & resistance in Uptown. Link: @LINK @USER @USER @USER @USER @USER @USER @LINK",random,1.46212E+18,1.09724E+18,0,0,1,0,1,,,
155,"@USER Whatever loser... did anything happen to you for bribing the Ukraine with our money? Did anything happen to you for knowingly allowing >250,000 Americans to die? Did anything happen to you for cheating your taxes? How about all those sexual assault accusations?",perspective_features,1.34E+18,243846085,1,0,1,1,1,,,
156,"@USER Bezos will foot the bill for the entire project, result: the bridge receives maintenance and repairs that would cost the city millions to do, employ hundreds of people and ensure the bridge has a much longer life span than it currently has.. The city would be dumb not to do it.",twitter_features,1.4891E+18,552084549,0,0,0.666666667,0,0.666666667,,,
157,@USER Why does the gop keep supporting Trump a crook & con man old Jim boy was actually involved in January 6. So he is trying to distract. It will not work jim your ass and everyone in our Congress involved are going to federal prison every one of the traitors to our constitution. @LINK,twitter_features,1.49E+18,1.48309E+18,1,0,1,1,1,,,
158,@USER Hey Ted look up the definition of terrorist attack. What happened Jan. 6th was a security breach. It was a disgrace what u said. Your a insult to the Republican party after that comment.,active_learning,1.47919E+18,1.3892E+18,1,0,0.75,1,1,,,
159,The committee should there fingers out of their ass. Your going to go all the way with investigating this or your not.If the Democrats are going to worry about their seats then they should give up right now. It dosnt matter who was involved. You have to vote to get a warrant .,twitter_features,1.49E+18,8.60528E+17,1,0,0.666666667,1,1,,,
160,@USER That drama teacher needs to be fired and never allowed to work with children again.,perspective_features,1.48961E+18,1.48707E+18,0,0,0.666666667,0,0.666666667,,,
161,"@USER @USER @USER @USER Yeah, you know how I'm regurgitating that the billionaires are begging to pay more taxes and no one will let them! How stupid must one be to be a Republican voter!?!?!",active_learning,1.50E+18,1.48634E+18,0,1,0.666666667,1,0.666666667,,,
162,"@USER I don't see the illegals coming across the border with masks. This has nothing to do with the health of our children. Our kids are the next generation for the next ""lab leak"", they are being groomed to obey.",active_learning,1.49465E+18,1.42595E+18,1,0,0.666666667,1,1,,,
163,April 2nd is the 1 year anniversary of the murder of Capitol Police Officer Billy Evans - killed by a radical Nation of Islam supporter Evans is the only Capitol Police Officer to be murdered in 20 years @LINK,perspective_features,1.49418E+18,1.3951E+18,0,0,1,0,1,,,
164,@USER @USER @USER She Is Right On Point...Why Are We Letting The Republicans Dictate Things,active_learning,1.44193E+18,1.35246E+18,0,0,1,0,1,,,
165,"""Some Republicans on Wrong Side of Big Tech Battle, Polls Show"" @USER",active_learning,1.49188E+18,1.16628E+18,0,1,0.666666667,1,1,,,
166,Jared Kushner nominated for Nobel Peace Prize after brokering talks. Hope he wins for his hard work bringing peace in the Middle East. @LINK,random,1.49273E+18,1.48206E+18,0,0,1,0,1,,,
167,@USER @USER The Super Bowl is also known as the Annual Convention for Pedophiles. No matter what city. So another good reason to shut the town down if possible.,alon_for_train,1.49229E+18,1.42584E+18,0,0,,0,1,,,
168,"@USER retaliates on #ISIS_K, killing two, while negotiating with the #Taliban terrorists for American lives.",alon_for_train,1.4315E+18,1.1864E+18,0,0,,0,1,,,
169,@USER @USER How Sway?!? This is lip service and insulting to real service members who have put it all on the line to defend this country from foreign and domestic threats. I am a disabled OIF vet and you are on the wrong side of history. Shame on you!!,perspective_features,1.47489E+18,78194877,0,0,1,0,1,,,
170,@USER @USER @USER Hey! You should read Thomas Sowells new book: charter schools and their enemies. But to answer your question based on two studies 17-20% of the money STAYS with the school even if the student leaves. Therefore The school has LESS students which means MORE money per student.,high_pmi_accounts,1.29658E+18,24082975,0,0,0.666666667,0,0.666666667,,,
171,"Days Before Democrats Take Control, Biden Vows to 'Defeat the NRA and End Our Epidemic of Gun Violence' via @USER @LINK",active_learning,1.34882E+18,7.09426E+17,0,0,0.666666667,0,0.666666667,,,
172,@USER @USER Were all in-in my house. He speaks how me and my family talk under our roof. I want a Governor who is going to keep these crazies in DC off of our backs out of my pockets and out of my kids school w their pervert garbage. I no longer trust Our Government. Play time is over.,twitter_features,1.49488E+18,1.48684E+18,1,0,0.75,1,1,,,
173,"Look at how Demcoms spin the #FoxBoycott They Call the FRAUD ""the big lie"" Fox News helped create the Big Lie. Now it can't escape it @LINK",active_learning,1.35211E+18,3592503441,1,0,0.666666667,1,0.666666667,,,
174,@USER This is just unrealistic. There's always been risk catching illnesses sending kids to school. What people need to do is keep their child home if they are sick. And schools/states need new attendance policies so parents aren't afraid of keeping their kids home sick too many days.,twitter_features,1.49298E+18,1.48764E+18,0,0,1,0,1,,,
175,"@USER The ""vaccine"" doesn't stop you from CATCHING or SPREADING COVID, and a large portion of those in the hospital with Covid have a variant other than Omicron - but sure, taking away the single treatment that works is a great idea! Because suddenly Leftists are worried about MONEY!!",active_learning,1.48765E+18,1.45526E+18,0,0,0.666666667,0,0.666666667,,,
